1179,"Боденец"
1180,"Борован"
1181,"Ботево"
1182,"Ботуня"
1183,"Бреница"
1184,"Брусен"
1185,"Буковец"
1186,"Бутан"
1187,"Бърдарски геран"
1188,"Бързина"
1189,"Бъркачево"
1190,"Бяла Слатина"
1191,"Веслец"
1192,"Вировско"
1193,"Власатица"
1194,"Войводово"
1195,"Враняк"
1196,"Враца"
1197,"Върбешница"
1198,"Върбица"
1199,"Габаре"
1200,"Галатин"
1201,"Галиче"
1202,"Галово"
1203,"Главаци"
1204,"Гложене"
1205,"Големо Бабино"
1206,"Голямо Пещене"
1207,"Горна Бешовица"
1208,"Горна Кремена"
1209,"Горни Вадин"
1210,"Горно Пещене"
1211,"Градешница"
1212,"Девене"
1213,"Добролево"
1214,"Добруша"
1215,"Долна Бешовица"
1216,"Долна Кремена"
1217,"Долни Вадин"
1218,"Драшан"
1219,"Дърманци"
1220,"Елисейна"
1221,"Еница"
1222,"Зверино"
1223,"Згориград"
1224,"Злидол"
1225,"Игнатица"
1226,"Кален"
1227,"Камено поле"
1228,"Караш"
1229,"Кнежа"
1230,"Козлодуй"
1231,"Комарево"
1232,"Костелево"
1233,"Краводер"
1234,"Крапец"
1235,"Крета"
1236,"Крива бара"
1237,"Криводол"
1238,"Крушовица"
1239,"Кунино"
1240,"Курново"
1241,"Лазарово"
1242,"Лесковец"
1243,"Лесура"
1244,"Лик"
1245,"Лиляче"
1246,"Липница"
1247,"Лютаджик"
1248,"Лютиброд"
1249,"Лютидол"
1250,"Мало Пещене"
1251,"Малорад"
1252,"Манастирище"
1253,"Марково равнище"
1254,"Мездра"
1255,"Мизия"
1256,"Михайлово"
1257,"Моравица"
1258,"Мраморен"
1259,"Нефела"
1260,"Нивянин"
1261,"Оряхово"
1262,"Оселна"
1263,"Осен"
1264,"Ослен Криводол"
1265,"Остров"
1266,"Оходен"
1267,"Очиндол"
1268,"Паволче"
1269,"Попица"
1270,"Пудрия"
1271,"Радовене"
1272,"Ракево"
1273,"Ребърково"
1274,"Рогозен"
1275,"Роман"
1276,"Руска Бела"
1277,"Сараево"
1278,"Селановци"
1279,"Синьо бърдо"
1280,"Сираково"
1281,"Соколаре"
1282,"Софрониево"
1283,"Средни рът"
1284,"Старо село"
1285,"Стояновци"
1286,"Струпец"
1287,"Типченица"
1288,"Тишевица"
1289,"Тлачене"
1290,"Три кладенци"
1291,"Търнава"
1292,"Търнак"
1293,"Уровене"
1294,"Фурен"
1295,"Хайредин"
1296,"Хубавене"
1297,"Хърлец"
1298,"Цаконица"
1299,"Царевец"
1300,"Челопек"
1301,"Чирен"
1302,"Агатово"
1303,"Азманите"
1304,"Ангелов"
1305,"Армените"
1306,"Армянковци"
1307,"Баева ливада"
1308,"Баевци"
1309,"Балалея"
1310,"Баланите"
1311,"Балванците"
1312,"Балиновци"
1313,"Банари"
1314,"Бангейци"
1315,"Банковци"
1316,"Батошево"
1317,"Бахреци"
1318,"Бекриите"
1319,"Белица"
1320,"Беломъжите"
1321,"Бериево"
1322,"Бижовци"
1323,"Билкини"
1324,"Боазът"
1325,"Бобевци"
1326,"Богатово"
1327,"Богданчовци"
1328,"Боженците"
1329,"Бойновци"
1330,"Бойчета"
1331,"Болтата"
1332,"Борики"
1333,"Борското"
1334,"Брежниците"
1335,"Брънеците"
1336,"Буря"
1337,"Бучуковци"
1338,"Българи"
1339,"Бърдарите"
1340,"Бърдени"
1341,"Бялково"
1342,"Валевци"
